names,scores,logfoldchanges,pvals,pvals_adj
ENSG00000113712,4.956885,0.3228559,7.163233052967337e-07,1.6440822528776137e-05
ENSG00000163466,-4.8423624,0.3227021,1.283043793135819e-06,2.831182618806157e-05
ENSG00000157020,3.35066,0.3226738,0.0008061918053109,0.0120558800170937
ENSG00000105220,3.9579415,0.32236594,7.559847910427946e-05,0.0013249354461653
ENSG00000143155,2.9112372,0.32228947,0.0036000065874334,0.0476104693752872
ENSG00000214253,5.0937934,0.32185277,3.509689829508549e-07,8.35646115396326e-06
ENSG00000071127,5.323093,0.32129028,1.020174628245304e-07,2.5480725295852405e-06
ENSG00000117614,5.3141108,0.32124305,1.0717949911568329e-07,2.67224046549636e-06
ENSG00000196704,3.3835602,0.32105914,0.0007155252839152,0.0108505847166883
ENSG00000184076,5.037783,0.3209723,4.7095445208453947e-07,1.108146730916636e-05
ENSG00000099956,3.171142,0.32094425,0.0015184080020082,0.0215859145177842
ENSG00000143401,4.1965938,0.32089677,2.7095904159039703e-05,0.0005089380818719
ENSG00000022840,3.6343212,0.32073015,0.0002787134439077,0.0044992313087972
ENSG00000165669,3.5219276,0.32033458,0.0004284211088315,0.0067298616333493
ENSG00000104765,3.3449633,0.32027492,0.000822934650279,0.0122865853166864
ENSG00000179632,4.6729345,0.32026646,2.9692610800508588e-06,6.308610500935956e-05
ENSG00000162924,5.220326,0.319474,1.7860833476142354e-07,4.356240185686799e-06
ENSG00000171222,5.378456,0.31896517,7.512732594423467e-08,1.8984383969893887e-06
ENSG00000120533,5.281094,0.3184792,1.284147480399289e-07,3.179059098119229e-06
ENSG00000062716,5.0640783,0.31843492,4.103812172904595e-07,9.721490476202735e-06
ENSG00000123353,3.4904866,0.3184136,0.0004821418852326,0.0075189450148918
ENSG00000169223,5.329993,0.31833142,9.821677595970781e-08,2.459720222962333e-06
ENSG00000258289,5.043545,0.3176378,4.56985707007806e-07,1.0761821389232568e-05
ENSG00000120686,4.0524225,0.3166213,5.068998844878639e-05,0.0009111842439312
ENSG00000085063,3.3772235,0.31612992,0.0007322149933424,0.0110618793484695
ENSG00000173418,3.0527651,0.3159947,0.0022674334480865,0.0311788787778098
ENSG00000170348,5.058029,0.3159942,4.236118019340852e-07,1.001797226784878e-05
ENSG00000099246,3.6164641,0.315804,0.0002986547840358,0.004788044432391
