names,scores,logfoldchanges,pvals,pvals_adj
ENSG00000255823,4.8879466,0.9892706,1.0189315568858358e-06,1.3915466837314164e-05
ENSG00000135905,6.588815,0.9848084,4.433506104481023e-11,8.179366364185397e-10
ENSG00000059728,3.2766347,0.98148745,0.0010505221907533,0.0103044570786393
ENSG00000141458,2.781675,0.97785,0.0054079151325108,0.0469054205117563
ENSG00000092439,3.7456143,0.9727165,0.0001799528571749,0.0019753227064125
ENSG00000069702,3.7843938,0.96660215,0.0001540836202974,0.0017067349309148
ENSG00000173575,7.917397,0.95701855,2.4253413414633057e-15,5.6079014647828126e-14
ENSG00000149311,8.442773,0.95594054,3.098973669271712e-17,7.665104863872061e-16
ENSG00000024048,3.7273343,0.9549947,0.0001935158032186,0.002114263886705
ENSG00000075539,4.2382426,0.9514553,2.25276310637054e-05,0.0002731779891515
ENSG00000129003,6.5769835,0.94566226,4.8008745986867937e-11,8.845477301354286e-10
ENSG00000137845,4.7551236,0.93567955,1.983248563380397e-06,2.6480029419143388e-05
ENSG00000135164,3.2928946,0.9335978,0.0009916166382779,0.0097642532224527
ENSG00000102908,3.1859086,0.9270397,0.0014430015898755,0.0137968872585034
ENSG00000198589,4.0862184,0.9267124,4.384609427179456e-05,0.000516278548686
ENSG00000107099,8.291655,0.914038,1.116841115560066e-16,2.7051301143003717e-15
ENSG00000171681,5.788266,0.91158336,7.111659102046831e-09,1.1566867944037169e-07
ENSG00000082258,3.213544,0.9089062,0.0013110780689391,0.0126609004368292
ENSG00000126070,2.8452759,0.908306,0.0044372965557781,0.0390548990826404
ENSG00000072803,2.8518972,0.9075378,0.0043459140346054,0.0383348740654026
ENSG00000215252,3.546756,0.8965472,0.0003900055632566,0.0040980562072383
ENSG00000134294,8.858206,0.89606637,8.131263792948335e-19,2.1456736020111502e-17
ENSG00000106546,2.9570036,0.8951745,0.0031064447137082,0.0281458152786805
ENSG00000173821,12.493876,0.89439124,8.062753640248538e-36,3.2985490221069347e-34
ENSG00000108256,3.5635304,0.8800703,0.0003659003531237,0.0038577846109629
ENSG00000147162,4.892,0.87936133,9.981628446153418e-07,1.365016111356259e-05
ENSG00000135048,8.088888,0.87012947,6.021166431042856e-16,1.4227417206032464e-14
ENSG00000181222,4.3938985,0.86919606,1.1133592841594052e-05,0.0001393514094653
ENSG00000228253,16.62362,0.8685454,4.70079628106342e-62,2.967007094155885e-60
ENSG00000153201,5.181267,0.8674321,2.2038381977040826e-07,3.196706089671801e-06
ENSG00000198265,4.4631486,0.86164564,8.076391735559442e-06,0.0001024593942948
ENSG00000103657,3.2927186,0.85979944,0.000992237059574,0.0097669305786807
ENSG00000184205,9.484436,0.85511833,2.4369746850316697e-21,6.968752915645664e-20
ENSG00000141506,3.3762264,0.8508411,0.0007348740764434,0.0074017125896963
ENSG00000052841,4.1774063,0.849972,2.9485232003369336e-05,0.0003537218072185
ENSG00000177606,30.322216,0.84772414,5.841955297365082e-202,2.212364260180528e-199
ENSG00000231721,8.030811,0.84670055,9.68304781785678e-16,2.2745828335927772e-14
ENSG00000197102,5.001277,0.84219956,5.695185502169952e-07,7.952261012098194e-06
ENSG00000145012,3.1468718,0.8415399,0.0016502725847328,0.0156452093756946
ENSG00000173559,4.8614416,0.8415042,1.165340815890916e-06,1.5830107137434333e-05
ENSG00000181722,3.3374743,0.8380074,0.0008454351811184,0.0084284864872509
ENSG00000204386,4.9414406,0.835496,7.754742232155472e-07,1.0715835513408554e-05
ENSG00000008405,2.8591692,0.83373433,0.0042475196207562,0.0375141789637801
ENSG00000079335,3.1788168,0.82357055,0.001478775024659,0.0141292844497258
ENSG00000080503,4.4096875,0.82091033,1.0351977623420336e-05,0.000130033088713
ENSG00000137504,3.2445436,0.8201292,0.0011763906099015,0.0114429609343563
ENSG00000139793,2.937998,0.81989807,0.0033033915666823,0.0298145717438666
ENSG00000144136,5.17366,0.8175824,2.295528108957923e-07,3.3262605855965275e-06
ENSG00000141298,5.3872347,0.8110954,7.154999997999957e-08,1.0820923904152769e-06
ENSG00000204569,6.5558467,0.81041545,5.532701725087835e-11,1.0153793919047904e-09
ENSG00000229474,3.2251565,0.8069743,0.0012590385045378,0.012196092309426
ENSG00000173889,3.2987025,0.8062322,0.0009713279016635,0.0095813069750862
ENSG00000075292,4.2517185,0.8022723,2.121366000688934e-05,0.0002579139297323
ENSG00000006652,6.64929,0.8004522,2.945104327671007e-11,5.498574528890893e-10
ENSG00000055609,3.6509578,0.8003831,0.0002612642133609,0.0028063121177563
ENSG00000116539,5.1557884,0.79848146,2.5256603687695265e-07,3.6502891270962975e-06
ENSG00000082701,3.2893684,0.7983266,0.0010041249350831,0.0098700796845917
ENSG00000114423,6.543211,0.79712504,6.021186105242685e-11,1.1021405578923646e-09
ENSG00000133858,3.2163763,0.79663074,0.0012982047411354,0.0125581255317847
ENSG00000065413,7.072472,0.79559344,1.5219780398413788e-12,3.0509236472471244e-11
ENSG00000033867,3.6458993,0.79288113,0.0002664581978955,0.0028577208334579
ENSG00000173230,4.1218348,0.78133225,3.758669760494986e-05,0.0004461370663621
ENSG00000090863,5.1225367,0.78026736,3.014527330680756e-07,4.327823458760118e-06
ENSG00000114127,4.110546,0.77918744,3.947242267266263e-05,0.000467529658909
ENSG00000148634,3.0611625,0.7789346,0.0022047942140691,0.0205341153390074
ENSG00000117616,15.44451,0.7737348,8.214930890011951e-54,4.576843404805067e-52
ENSG00000134516,3.1258416,0.7699604,0.0017729702377249,0.0167179400881578
ENSG00000091592,2.9403028,0.76141715,0.003278914924466,0.0296127334332055
ENSG00000115760,3.755287,0.7555823,0.0001731429727016,0.0019022033315673
ENSG00000169554,5.7397428,0.74997574,9.482050628168436e-09,1.5245266024313957e-07
ENSG00000102786,3.5096297,0.74962693,0.0004487312787257,0.0046626790341155
ENSG00000174231,3.9203494,0.74619347,8.84207034402447e-05,0.0010093286326718
ENSG00000138378,6.5301485,0.7454032,6.570457667105906e-11,1.1995472681627091e-09
ENSG00000111859,3.3211517,0.7449429,0.0008964676241271,0.0089118867323656
ENSG00000144802,5.2972584,0.743612,1.1755436145584193e-07,1.7356920049728736e-06
ENSG00000114857,7.9478164,0.74291295,1.8982761484820723e-15,4.407397745241225e-14
ENSG00000162924,7.4081,0.7218012,1.2812156577665765e-13,2.738732844641536e-12
ENSG00000188994,3.9252825,0.7187743,8.662805834399816e-05,0.0009912881613034
ENSG00000164327,3.754411,0.710162,0.0001737496046856,0.0019079776338987
ENSG00000054654,9.994139,0.7024799,1.6168691540304266e-23,4.968326882954898e-22
ENSG00000111537,6.320597,0.69478476,2.6055405177995407e-10,4.609701229218076e-09
ENSG00000123358,4.9438047,0.6901315,7.661235710296215e-07,1.059716039216886e-05
ENSG00000166974,4.3061776,0.6888673,1.6609986640439108e-05,0.0002042467159331
ENSG00000047365,4.0512323,0.68339497,5.094863230356209e-05,0.00059640119953
ENSG00000169252,3.2809367,0.67846453,0.0010346294539806,0.0101627955900291
ENSG00000124942,9.877911,0.6726116,5.190367226561281e-23,1.5690922454924846e-21
ENSG00000165671,2.7981164,0.67086065,0.0051401591149971,0.0446937074274523
ENSG00000111530,3.104808,0.66790015,0.0019040256322494,0.0178755156844749
ENSG00000101109,15.92276,0.6667522,4.4050706535452426e-57,2.6209702759013136e-55
ENSG00000217128,2.8036792,0.65961343,0.0050523143449827,0.0439708252185707
ENSG00000005844,3.6156921,0.6585816,0.0002995461031697,0.0031966793584269
ENSG00000101096,3.070935,0.6584617,0.002133895100718,0.019913511922252
ENSG00000251562,59.283455,0.64652216,0.0,0.0
ENSG00000100201,8.423846,0.64608514,3.643224094570591e-17,8.979570099054202e-16
ENSG00000115464,3.0115044,0.64372677,0.0025995654958005,0.0238931529860003
ENSG00000100354,5.4790325,0.6370783,4.2765827697371584e-08,6.570556772977748e-07
ENSG00000125740,8.430425,0.6285097,3.4441294203262164e-17,8.496327717889253e-16
ENSG00000155903,3.3188238,0.6122528,0.0009039745618239,0.0089706030880154
ENSG00000143924,8.3425665,0.61149657,7.269530400906981e-17,1.769950651216483e-15
ENSG00000015479,3.3017263,0.6097838,0.0009609178352003,0.0094919849889507
ENSG00000034677,4.976317,0.60497344,6.480545808628153e-07,9.017418855064316e-06
ENSG00000244879,3.9463005,0.60203755,7.936797320892573e-05,0.0009130575046005
ENSG00000161405,4.3243003,0.5911041,1.530166754373399e-05,0.0001887385260764
ENSG00000134352,3.1192918,0.58468854,0.0018128639886121,0.0170654015508451
ENSG00000136250,2.864208,0.5824363,0.0041805351202797,0.0369925216958386
ENSG00000198625,2.904523,0.5808574,0.0036781317823084,0.0328686113097616
ENSG00000198804,63.816013,0.57834506,0.0,0.0
ENSG00000135655,4.9158864,0.5731786,8.838172111198595e-07,1.21412223158936e-05
ENSG00000198712,60.413513,0.5708061,0.0,0.0
ENSG00000101596,7.5571017,0.570781,4.12150317697617e-14,9.016471899420781e-13
ENSG00000132485,3.215219,0.5695512,0.0013034508109091,0.012603938382316
ENSG00000164190,2.9904687,0.5618807,0.0027854965166825,0.0254850650941929
ENSG00000198899,53.123283,0.55844504,0.0,0.0
ENSG00000080824,26.60085,0.5566738,6.636175673236513e-156,1.430555285129077e-153
ENSG00000198408,3.4082506,0.5559847,0.0006538083163452,0.0066337162408613
ENSG00000198727,56.992546,0.5427138,0.0,0.0
ENSG00000215301,7.1076603,0.54057765,1.180264479412243e-12,2.386416433697597e-11
ENSG00000198938,55.68303,0.539946,0.0,0.0
ENSG00000168610,7.1059337,0.5327966,1.195117665124025e-12,2.4147063768879365e-11
ENSG00000153234,7.265153,0.5275121,3.7261649420338123e-13,7.75795292240383e-12
ENSG00000170776,7.821895,0.52724206,5.2033885403619426e-15,1.184563448051203e-13
ENSG00000198763,41.21188,0.5195062,0.0,0.0
ENSG00000062716,3.5764797,0.5111275,0.0003482524859648,0.0036841931546543
ENSG00000119314,2.7872984,0.49936822,0.0053149512414291,0.0461562422032262
ENSG00000064012,4.383918,0.49402148,1.1656372877025971e-05,0.0001456994618669
ENSG00000113263,4.6733866,0.49159992,2.962730927316447e-06,3.9016715933795165e-05
ENSG00000198840,46.950844,0.4888007,0.0,0.0
ENSG00000105939,5.2256303,0.4887962,1.735628876863092e-07,2.537259449411126e-06
ENSG00000212907,17.872349,0.4840423,1.936634786294713e-71,1.4207396139037443e-69
ENSG00000198886,41.586258,0.48047844,0.0,0.0
ENSG00000109046,5.459738,0.4753326,4.7683878461431686e-08,7.306140021887159e-07
ENSG00000152601,9.987213,0.47530192,1.7338862989749205e-23,5.316239567010195e-22
ENSG00000198888,45.906216,0.47353572,0.0,0.0
ENSG00000198695,4.264994,0.46646854,1.999075945820257e-05,0.0002436803145092
ENSG00000089280,14.914273,0.45538625,2.6616024905608375e-50,1.3838357735710003e-48
ENSG00000198786,35.51064,0.45414072,3.3679304103287326e-276,2.77596711232507e-273
ENSG00000109920,3.2002647,0.4474741,0.0013730137965753,0.0131771707654887
ENSG00000163660,9.26674,0.44387174,1.9192180458704532e-20,5.341029445627963e-19
ENSG00000115232,4.3356557,0.42950508,1.4532616734303978e-05,0.0001797272953937
ENSG00000110367,2.871702,0.42617932,0.0040826775707251,0.0362295618245727
ENSG00000151883,4.7418776,0.3944199,2.117463588416027e-06,2.8216737803980385e-05
ENSG00000115523,6.4774017,0.39308205,9.331550230920528e-11,1.6860565033611663e-09
ENSG00000168484,9.478015,0.38190973,2.5916694138084506e-21,7.396022775210593e-20
ENSG00000115875,16.615065,0.35982245,5.421646365446789e-62,3.4142970279838393e-60
ENSG00000059804,7.2098694,0.3528688,5.600555114409952e-13,1.1540437979869447e-11
ENSG00000140575,3.6907353,0.34058183,0.0002236066876034,0.00242224731867
ENSG00000131051,12.970102,0.33511868,1.8078790196955654e-38,7.71141577594346e-37
ENSG00000117523,6.1991653,0.33220118,5.676342645944874e-10,9.861985512086744e-09
ENSG00000048740,5.458243,0.32314873,4.808699417489308e-08,7.363879370257942e-07
ENSG00000163162,2.8509245,0.31528878,0.0043592314570879,0.0384402461779206
ENSG00000204256,3.475661,0.30682305,0.0005095958169053,0.0052503357253513
ENSG00000197971,3.8419416,0.30448106,0.0001220648517471,0.0013682981621452
ENSG00000069667,3.4721801,0.30023175,0.0005162499678096,0.0053169382939719
ENSG00000072818,8.979219,0.29921353,2.726954444905444e-19,7.305943725050684e-18
ENSG00000132002,8.664231,0.29868862,4.5457130433752136e-18,1.1633704322150411e-16
ENSG00000159140,9.582163,0.29559544,9.50339372414519e-22,2.7569679681723057e-20
ENSG00000164674,3.759575,0.28847292,0.0001702023772336,0.0018730888710402
ENSG00000196924,2.8807964,0.28745997,0.0039667169249386,0.0352563511273327
ENSG00000161011,4.5837655,0.26374194,4.566765222090715e-06,5.904675299480924e-05
ENSG00000174718,3.315845,0.2635314,0.0009136647234638,0.0090635540567618
ENSG00000005483,5.410683,0.2618551,6.278479918459479e-08,9.531317510016708e-07
