names,scores,logfoldchanges,pvals,pvals_adj
ENSG00000229117,31.04741,1.0040329,1.236507812541993e-211,5.775315823112803e-208
ENSG00000114861,6.0926313,1.0012732,1.110696728450218e-09,8.79270201075958e-08
ENSG00000172809,29.160622,1.001045,6.127109108956497e-187,9.539228092744269e-184
ENSG00000163519,6.400448,0.99747884,1.5492199078889116e-10,1.2998604400802052e-08
ENSG00000106355,5.862236,0.98749787,4.5667508694863044e-09,3.394658524309925e-07
ENSG00000166136,7.129129,0.9830761,1.0100605073695752e-12,1.02930675121909e-10
ENSG00000090554,5.6136017,0.97923684,1.981581446306525e-08,1.3779612518931523e-06
ENSG00000147677,11.812363,0.97022766,3.3695660803774434e-32,6.131735054318018e-30
ENSG00000090263,3.2114086,0.96980405,0.0013208596132993,0.0437538650154869
ENSG00000070756,20.572279,0.9592496,4.862670143579536e-94,1.8169529080489718e-91
ENSG00000165272,4.297424,0.9574737,1.7279478750723972e-05,0.0008740796254698
ENSG00000148700,5.068633,0.9541322,4.0068316237760077e-07,2.4044421718350923e-05
ENSG00000135185,5.468477,0.95331186,4.539190810670689e-08,3.007240739438189e-06
ENSG00000100823,5.7737265,0.9500494,7.753735242895154e-09,5.643913673945294e-07
ENSG00000126756,9.665552,0.9452764,4.2233440413286484e-22,6.295478373095427e-20
ENSG00000131469,28.23771,0.93972653,2.014810064067269e-175,2.6887160588295795e-172
ENSG00000267100,4.2649937,0.9286309,1.999079365939765e-05,0.0010008225190764
ENSG00000127184,19.209969,0.9267185,3.0545069374106366e-82,9.617921619550076e-80
ENSG00000183648,6.9242296,0.92282474,4.383538342032792e-12,4.236009603349205e-10
ENSG00000177410,11.272487,0.90251553,1.7943041947740998e-29,3.08488225486806e-27
ENSG00000164919,12.844442,0.8982817,9.241493375737254e-38,1.84988293115472e-35
ENSG00000173436,6.061899,0.897339,1.3452333803241403e-09,1.0471894513945478e-07
ENSG00000167658,19.834984,0.89492255,1.485664045454285e-87,5.0773474646110833e-85
ENSG00000071073,5.3319225,0.8898359,9.71784376938734e-08,6.304001245215528e-06
ENSG00000182004,6.100001,0.88566494,1.060678961412385e-09,8.444450913244513e-08
ENSG00000164985,5.2465057,0.8812405,1.550108272220628e-07,9.805921945984396e-06
ENSG00000245904,3.2352,0.8754408,0.0012155757988829,0.0407479619472442
ENSG00000116251,25.323748,0.87241954,1.7495107777318312e-141,1.0431551071309963e-138
ENSG00000127152,3.3502803,0.8695215,0.0008072980636597,0.0284217599698487
ENSG00000114942,19.291697,0.8663074,6.306878215466586e-83,2.0084540353435863e-80
ENSG00000171791,3.9126945,0.86550915,9.127195628982856e-05,0.0040280398473482
ENSG00000100100,7.541134,0.86339414,4.659020423049798e-14,5.286007624920953e-12
ENSG00000100380,8.011806,0.8629091,1.1303627069702077e-15,1.3713110173217794e-13
ENSG00000142534,21.348223,0.8618827,4.050586218677193e-101,1.645125046263908e-98
ENSG00000148908,7.0141945,0.86171186,2.3127748926306088e-12,2.2902192081653774e-10
ENSG00000220205,8.377418,0.8616564,5.4101526768188624e-17,7.019172158109806e-15
ENSG00000100650,12.21643,0.8522685,2.539954378387429e-34,4.8753206506800905e-32
ENSG00000135486,19.644892,0.8427373,6.3933140035581924e-86,2.132931328996604e-83
ENSG00000156467,14.853806,0.8409809,6.572928005987877e-50,1.5223118548744155e-47
ENSG00000100353,6.8850384,0.83616996,5.7771992117062895e-12,5.544528448933462e-10
ENSG00000076043,3.3649068,0.8353013,0.0007656954826498,0.0271274970995958
ENSG00000188243,13.488859,0.83164763,1.8189236801566716e-41,3.748052736228717e-39
ENSG00000168484,7.9226966,0.8311858,2.324138422024222e-15,2.7715597931407153e-13
ENSG00000108622,3.9494827,0.8204222,7.832030390483642e-05,0.0035173849304954
ENSG00000139343,6.5746856,0.81377554,4.875602531450043e-11,4.283193897848151e-09
ENSG00000213741,31.29818,0.8113217,4.940120676656019e-215,2.768838836852165e-211
ENSG00000104979,8.242577,0.8097555,1.6854073369538838e-16,2.1275610455313352e-14
ENSG00000145741,19.613398,0.7971776,1.1882459974292876e-85,3.917577156700983e-83
ENSG00000167815,6.8688445,0.796761,6.472410231698149e-12,6.169483820854045e-10
ENSG00000156411,7.7272344,0.77928114,1.0990804923329552e-14,1.283359654880781e-12
ENSG00000204272,3.3894453,0.7756462,0.0007003417196825,0.0251298032680985
ENSG00000009790,6.7757354,0.7702852,1.237749940347574e-11,1.1639833667214904e-09
ENSG00000185862,5.104373,0.7684478,3.31893240172146e-07,2.017565328109375e-05
ENSG00000132424,7.654817,0.76795316,1.935876831305013e-14,2.2234021442824464e-12
ENSG00000124614,15.342394,0.7658726,3.9823635668568744e-53,9.789627771719039e-51
ENSG00000136888,9.599782,0.7566947,8.01139833737927e-22,1.1878911481836858e-19
ENSG00000123349,18.28534,0.7549611,1.082888961908253e-74,3.228391517927328e-72
ENSG00000115541,8.092026,0.7454011,5.868027304303181e-16,7.24429943505693e-14
ENSG00000232388,4.644814,0.7443169,3.4038290965337138e-06,0.0001881438000024
ENSG00000228474,12.197746,0.74283236,3.195457089517649e-34,6.09180200521378e-32
ENSG00000119705,3.7092614,0.74138045,0.0002078648113157,0.0086299310700942
ENSG00000198755,28.46281,0.7387366,3.382873697362713e-178,4.7400826247446324e-175
ENSG00000169020,7.0744843,0.7374849,1.5000566698358998e-12,1.506723588368504e-10
ENSG00000145779,5.169118,0.7257392,2.352014370557113e-07,1.45824890974541e-05
ENSG00000005059,4.2049427,0.72327167,2.611483146962588e-05,0.0012661626939529
ENSG00000269028,4.360937,0.7224866,1.295066171867189e-05,0.0006647057582491
ENSG00000182670,3.17076,0.7203064,0.0015204068857338,0.0492007881822226
ENSG00000169567,11.557334,0.71738416,6.778061382009891e-31,1.1946439759084599e-28
ENSG00000130255,29.76412,0.71577185,1.1387013050276593e-194,2.2793546694353662e-191
ENSG00000083845,25.198114,0.7143451,4.2008352407678585e-140,2.452587641401635e-137
ENSG00000068831,3.5166492,0.7123598,0.0004370310595425,0.0166254685463015
ENSG00000142541,29.923365,0.7095236,9.775341226267125e-197,2.490401477499181e-193
ENSG00000197756,27.221762,0.7086221,3.5897319940134464e-163,3.2451177225881555e-160
ENSG00000211751,7.195243,0.70784914,6.23497675153185e-13,6.519738376303305e-11
ENSG00000211450,5.9543056,0.7066799,2.6117816060409967e-09,1.9835384208046854e-07
ENSG00000170889,29.419392,0.7060812,3.102742603069101e-190,5.11477992402403e-187
ENSG00000128739,4.620994,0.7048808,3.819058080269451e-06,0.00020944282513
ENSG00000089289,3.7938883,0.7044676,0.0001483063283636,0.0063259308159263
ENSG00000163682,29.480194,0.70436573,5.1664492650036045e-191,9.049035887653814e-188
ENSG00000213203,4.1317534,0.69980997,3.600063410720223e-05,0.0017013183308941
ENSG00000136942,26.704126,0.6957973,4.215142733007356e-157,3.281254443049948e-154
ENSG00000258289,4.6666903,0.68436414,3.060898070803492e-06,0.0001701956498734
ENSG00000125743,10.643025,0.6825306,1.879265493530601e-26,3.061891638994277e-24
ENSG00000143575,3.9630144,0.6823605,7.400930059817454e-05,0.0033398335587169
ENSG00000173660,8.451188,0.68045056,2.883522950523996e-17,3.7760676245553486e-15
ENSG00000074201,3.4155495,0.6753863,0.0006365347812101,0.0231365119437521
ENSG00000265972,9.79501,0.6720739,1.182862919775456e-22,1.7821801324616872e-20
ENSG00000142168,8.424824,0.6655065,3.612944791542494e-17,4.7092634808459e-15
ENSG00000063046,6.07496,0.663036,1.2401839741529792e-09,9.735270501866413e-08
ENSG00000065978,11.3687105,0.6550699,5.986541096085855e-30,1.0420299855696271e-27
ENSG00000171858,21.064724,0.6539565,1.6760293957251254e-98,6.6153588430705526e-96
ENSG00000122406,23.646992,0.6475167,1.2675150227342695e-123,6.7020454711519175e-121
ENSG00000130755,9.0995035,0.64545745,9.07458080109236e-20,1.2908936668518393e-17
ENSG00000122026,31.414118,0.6408366,1.2981049930868424e-216,1.212603144208856e-212
ENSG00000074800,8.197451,0.63975096,2.4553819372633587e-16,3.0718581879405524e-14
ENSG00000164096,6.882263,0.63838613,5.890896533227764e-12,5.634351005023031e-10
ENSG00000221983,21.65184,0.6368273,5.840220131827653e-104,2.4427810294677336e-101
ENSG00000131143,14.0612545,0.63432914,6.571087378686976e-45,1.4165242515409525e-42
ENSG00000145912,3.4681644,0.6327204,0.0005240265336351,0.0194765511652409
ENSG00000099783,4.962032,0.6323085,6.975949979931483e-07,4.1070172738991566e-05
ENSG00000162368,5.018877,0.6321025,5.197446122478385e-07,3.10561258286427e-05
ENSG00000233016,3.4244137,0.62808514,0.0006161275776643,0.0224822385891479
ENSG00000184752,4.6192627,0.62537146,3.851059816124934e-06,0.0002107853521232
ENSG00000127528,4.834209,0.62160414,1.3367603253309049e-06,7.660812138460793e-05
ENSG00000137154,32.59114,0.61929643,5.475589514052522e-233,1.5344792054180787e-228
ENSG00000167283,12.5115595,0.6156787,6.454463396262117e-36,1.2561102931725667e-33
ENSG00000104529,18.641237,0.613961,1.4875974092926207e-77,4.482626860001764e-75
ENSG00000137876,5.669144,0.6114932,1.435126204379848e-08,1.0079693421438811e-06
ENSG00000204628,23.429419,0.6107251,2.1433700171748503e-121,1.0921054792965093e-118
ENSG00000198931,7.7222795,0.61002046,1.1426749844287232e-14,1.3287271271215992e-12
ENSG00000136490,6.434313,0.609393,1.2403326070835382e-10,1.0501232924745944e-08
ENSG00000186184,4.721099,0.60843235,2.3457402195199784e-06,0.0001314740478236
ENSG00000140988,29.847244,0.6036123,9.532001952483338e-196,2.054806328587639e-192
ENSG00000156261,4.1949396,0.60343033,2.7294414235893288e-05,0.0013187908009425
ENSG00000122034,6.7356,0.5987903,1.6325506437470084e-11,1.5250199746788721e-09
ENSG00000105193,26.739067,0.59728235,1.6547976838195616e-157,1.3249728654674111e-154
ENSG00000167863,4.6019435,0.5940528,4.185671920579107e-06,0.0002282086963079
ENSG00000183172,5.208522,0.5891342,1.903510773285367e-07,1.1907139712176146e-05
ENSG00000114391,19.71068,0.58692545,1.7460413855022006e-86,5.895308890037792e-84
ENSG00000100316,30.435553,0.58455604,1.8604926216021152e-203,5.213844522777768e-200
ENSG00000174748,27.043776,0.5841629,4.520840276503902e-161,3.959125872148292e-158
ENSG00000168028,21.837492,0.5822446,1.0221599637494654e-105,4.475782941267971e-103
ENSG00000266472,4.249943,0.5796156,2.1382518031961277e-05,0.0010643404712747
ENSG00000117091,8.089052,0.57738435,6.013074495741421e-16,7.390807003011297e-14
ENSG00000211772,7.5910935,0.57686996,3.1721692342187345e-14,3.6136939276319433e-12
ENSG00000062716,3.3741446,0.5698781,0.0007404545776664,0.0263665807935492
ENSG00000118181,27.415104,0.5626224,1.8119317666901586e-165,1.7509508906801724e-162
ENSG00000110700,26.271122,0.5621545,4.101279564854e-152,3.024585750670224e-149
ENSG00000167286,8.224218,0.5568577,1.9646806931601736e-16,2.4689781051623637e-14
ENSG00000182899,26.99259,0.5540989,1.8056356961218745e-160,1.5333677196399822e-157
ENSG00000165732,3.6261532,0.5521644,0.0002876747220764,0.0114351722148525
ENSG00000204388,3.6020856,0.55194366,0.0003156744663442,0.0124248051191443
ENSG00000198242,26.531704,0.55092543,4.176637892807212e-155,3.163408116433224e-152
ENSG00000113558,8.692455,0.550042,3.5468840884374775e-18,4.778744216075569e-16
ENSG00000196531,15.422671,0.5496198,1.1523717686280241e-53,2.857881986197499e-51
ENSG00000198918,25.19367,0.54953307,4.6994097374472055e-140,2.687678744535112e-137
ENSG00000197958,25.333626,0.54952997,1.3616835766506212e-141,8.295613163490654e-139
ENSG00000169508,3.2925136,0.54822874,0.0009929612796374,0.034059665728961
ENSG00000163468,3.8235478,0.54298633,0.0001315449933416,0.0056888700314333
ENSG00000099977,3.3174303,0.54263,0.0009084959890289,0.0314317180204296
ENSG00000185811,3.9447134,0.5417056,7.98955146589464e-05,0.0035709599725714
ENSG00000136003,4.685323,0.54091734,2.7951827755905444e-06,0.0001563517008046
ENSG00000136938,5.415411,0.5400599,6.114812576814877e-08,4.013150062123188e-06
ENSG00000145592,22.837698,0.5320021,1.9366144429398266e-115,9.521347920867663e-113
ENSG00000173272,3.5086296,0.53096116,0.0004504218430274,0.0171038234810325
ENSG00000161970,26.006397,0.5297639,4.192148880749867e-149,2.865384883759373e-146
ENSG00000174886,3.6205614,0.5282375,0.0002939645187462,0.0116356803295848
ENSG00000104660,5.9750676,0.5261758,2.29994461922098e-09,1.756230190982255e-07
ENSG00000088205,3.5259402,0.52572274,0.0004219823592103,0.0161736522570728
ENSG00000197728,9.180203,0.525443,4.3027702095391364e-20,6.1520832832716715e-18
ENSG00000122565,3.4869013,0.5250406,0.0004886518762259,0.018356541795383
ENSG00000109475,30.652554,0.51951486,2.4435053623301754e-206,8.559599284242603e-203
ENSG00000145425,28.034376,0.51469034,6.1943175838027436e-173,7.23289816535367e-170
ENSG00000173674,3.684181,0.51225734,0.0002294392051772,0.0093865755998338
ENSG00000141232,3.1686728,0.5056674,0.0015313670743984,0.0494983055281927
ENSG00000173762,5.230699,0.5043363,1.6887035946960174e-07,1.06108137977043e-05
ENSG00000169045,3.4006178,0.5024562,0.0006723372276813,0.0242803846244109
ENSG00000169442,8.039544,0.5005074,9.017349891289862e-16,1.1035031150808172e-13
ENSG00000162244,20.897547,0.50029254,5.636781993226992e-97,2.16390655586566e-94
ENSG00000149100,4.215605,0.49959868,2.491099444311248e-05,0.0012140968839544
ENSG00000169764,3.469345,0.49835426,0.000521728717276,0.019416899831268
ENSG00000082074,5.771175,0.49834263,7.872080836630006e-09,5.700444273016002e-07
ENSG00000175390,7.2875624,0.4975261,3.156136593461098e-13,3.4149641658360545e-11
ENSG00000177600,27.987055,0.49286172,2.3354027039066144e-172,2.6178930149711585e-169
ENSG00000198034,27.290146,0.49209115,5.552654166009954e-164,5.186919344942099e-161
ENSG00000144713,28.164635,0.49038595,1.5862378992206315e-174,2.0205786767163173e-171
ENSG00000231500,29.15638,0.49038452,6.934613901705962e-187,1.0228190525337255e-183
ENSG00000138385,3.1661587,0.48615882,0.0015446646572075,0.0497188582883992
ENSG00000144381,4.101791,0.48501444,4.099643466979795e-05,0.001924428953411
ENSG00000096384,6.6239996,0.48309657,3.49607646631594e-11,3.170681129192165e-09
ENSG00000142937,22.678045,0.48174125,7.37962979907036e-114,3.5656335429163404e-111
ENSG00000063177,20.835184,0.4741359,2.077171394546604e-96,7.866304210915409e-94
ENSG00000057608,3.4262512,0.47136137,0.000611974402784,0.0223889956444117
ENSG00000233927,26.084023,0.47059765,5.534922078284606e-150,3.8777664080461955e-147
ENSG00000168610,3.786634,0.46950734,0.0001527018479252,0.0064936518759612
ENSG00000126267,6.4489145,0.46888238,1.1265391352572615e-10,9.56670688680288e-09
ENSG00000188846,21.905754,0.4674608,2.289595327738019e-106,1.0184701502306389e-103
ENSG00000119335,3.4800313,0.46649635,0.0005013551395059,0.0187833909485479
ENSG00000089157,16.411888,0.46533307,1.572408356827565e-60,4.237035749205354e-58
ENSG00000105640,26.131735,0.4652485,1.5897378047081186e-150,1.1423285189523156e-147
ENSG00000115944,3.5886576,0.45389694,0.0003323850448787,0.0130276342624931
ENSG00000186468,23.5858,0.45334867,5.391212981777914e-123,2.7978398629878573e-120
ENSG00000134419,25.734396,0.45251796,4.819744909350363e-146,3.069739348628059e-143
ENSG00000189043,6.4201994,0.45176396,1.3609599828496546e-10,1.1487814023909252e-08
ENSG00000170144,5.249327,0.44875762,1.5265562241972054e-07,9.67878091106391e-06
ENSG00000080824,5.9198236,0.44809726,3.2228664559027304e-09,2.42789273011339e-07
ENSG00000072818,5.5328593,0.44681334,3.1505206811248084e-08,2.132613322894725e-06
ENSG00000089220,4.184132,0.4437968,2.862578153573413e-05,0.0013736453797215
ENSG00000130811,4.9892263,0.44258446,6.062164481887756e-07,3.591672250326057e-05
ENSG00000164587,25.790253,0.44211647,1.1406141770471054e-146,7.433621325015832e-144
ENSG00000171223,5.462319,0.4420576,4.6995440636280846e-08,3.106132614130034e-06
ENSG00000089009,18.888954,0.44126853,1.4060361872667267e-79,4.3299734188970055e-77
ENSG00000142676,25.72574,0.43270883,6.024209619173424e-146,3.751610008171467e-143
ENSG00000147123,4.6239634,0.42825812,3.764761472825275e-06,0.0002068699519891
ENSG00000232112,8.242705,0.42572764,1.6836012248756483e-16,2.1275610455313352e-14
ENSG00000115268,23.935244,0.42133456,1.3163799253413639e-126,7.094275197647381e-124
ENSG00000171530,4.091284,0.41326314,4.289913903724208e-05,0.0020036757872994
ENSG00000162191,4.584706,0.41307968,4.546264238844622e-06,0.0002454807495749
ENSG00000173726,3.4701965,0.41077077,0.0005200778814852,0.0193812002004557
ENSG00000008952,3.5945191,0.41039824,0.000324991196528,0.0127558935222393
ENSG00000244754,4.414085,0.40997505,1.014381240847944e-05,0.0005283832693963
ENSG00000170515,3.2693038,0.40825075,0.0010781250353849,0.0364895845309523
ENSG00000136732,4.3859687,0.40782154,1.1547068733643392e-05,0.0005959393263197
ENSG00000117614,3.3721967,0.40733668,0.0007457118478626,0.0264864750627429
ENSG00000241468,4.212832,0.40210804,2.521888042662656e-05,0.001226968585201
ENSG00000112695,6.336627,0.40116397,2.3484973543382917e-10,1.9471683389933813e-08
ENSG00000034510,18.81084,0.40064147,6.155355735550431e-79,1.8749748818811442e-76
ENSG00000177954,27.891806,0.40009007,3.354181560312842e-171,3.615291694084888e-168
ENSG00000140319,7.4152765,0.39921296,1.2137109435819438e-13,1.3551010152565893e-11
ENSG00000112306,23.211683,0.39802146,3.47016168854569e-119,1.7365680564250792e-116
ENSG00000134186,3.6141005,0.39307317,0.0003013920656698,0.0118960721807504
ENSG00000215301,3.2074287,0.39175037,0.0013392726088889,0.0442070383881066
ENSG00000171863,16.138721,0.39056453,1.3633784602383436e-58,3.604463959407485e-56
ENSG00000245532,4.9008336,0.38918537,9.543088854545431e-07,5.5255273152847365e-05
ENSG00000122566,7.214981,0.38829374,5.394148731597592e-13,5.6616338597112694e-11
ENSG00000167526,26.744072,0.38772532,1.4472796185361831e-157,1.1928989420546471e-154
ENSG00000168653,4.5515084,0.3875433,5.32626705129394e-06,0.0002853982941595
ENSG00000161016,16.072922,0.38666552,3.95025020593161e-58,1.0345963716918454e-55
ENSG00000112514,4.1652956,0.38390508,3.109492675458186e-05,0.001485987314957
ENSG00000108298,20.552073,0.3816986,7.37479554112936e-94,2.7193588190080154e-91
ENSG00000089327,6.461076,0.3800487,1.0396128371016274e-10,8.861436831105106e-09
ENSG00000148303,11.823814,0.37940887,2.9402567991158176e-32,5.385474283556972e-30
ENSG00000089248,4.4942455,0.37914076,6.981698622165815e-06,0.0003677727860668
ENSG00000070831,5.081161,0.36949933,3.751351579648346e-07,2.260814552001403e-05
ENSG00000149273,21.511202,0.36633918,1.2229636338935686e-102,5.04004895238726e-100
ENSG00000156482,16.579235,0.3633131,9.847352280599196e-62,2.7055117677599207e-59
ENSG00000138326,15.145147,0.36111286,8.157216610620388e-52,1.9538276777438096e-49
ENSG00000146386,3.715793,0.36003014,0.0002025674851569,0.0084224795312158
ENSG00000107223,5.2752433,0.35865214,1.325799565122192e-07,8.444137957496436e-06
ENSG00000187514,18.947584,0.3545882,4.6233299238434245e-80,1.4396021976198679e-77
ENSG00000149806,14.716409,0.35453552,5.0582079885028096e-49,1.1524489485349818e-46
